UID,MID,RATING,TIME
4511,968,5,964980248
4514,968,4,965266818
4520,968,4,964837011
4529,968,4,964992263
4543,968,4,964756311
4556,968,1,964665840
4558,968,4,964529791
4562,968,2,967430747
4577,968,3,964403981
4591,968,2,964325972
4595,968,4,964654171
4607,968,2,964195786
4609,968,2,964168576
4644,968,4,964759452
4658,968,5,963878934
4661,968,3,963866782
4672,968,2,963777032
4679,968,4,963705001
4721,968,5,963375436
4725,968,3,963384823
4728,968,4,963352122
4732,968,4,963332279
4779,968,4,963019030
4782,968,5,963007538
4788,968,2,962997962
4829,968,4,1000574139
4848,968,1,962834322
4854,968,3,962834026
4868,968,3,962816735
4879,968,4,962767987
4881,968,4,962755973
4882,968,3,962755067
4886,968,4,962740800
4892,968,4,962736624
4897,968,4,962714508
4898,968,4,962882863
4901,968,4,962687217
4931,968,5,962653036
4940,968,5,1022012377
4942,968,3,962642080
4948,968,5,962640720
4951,968,5,962638800
4956,968,4,962644583
4957,968,2,962907907
4959,968,4,962633870
4972,968,5,962606351
4977,968,1,962601531
4978,968,5,962599499
4979,968,3,962600344
4985,968,3,962593322
5008,968,4,967432664
5014,968,2,962588447
5026,968,1,962774886
5040,968,5,962511450
5047,968,3,962496867
5054,968,3,962557926
5056,968,3,962485569
5072,968,2,962449697
5087,968,3,962396632
5088,968,5,962391421
5100,968,4,962408301
5112,968,4,962326503
5113,968,3,966427120
5163,968,4,961951310
5178,968,3,961820046
5205,968,5,961640625
5224,968,3,961519635
5229,968,5,961465288
5246,968,3,961374792
5247,968,5,961373862
5250,968,5,961351643
5264,968,4,961182244
5269,968,4,961167320
5283,968,4,961167050
5289,968,4,961084795
5294,968,2,962762810
5300,968,4,969083117
5305,968,3,965006008
5312,968,3,962156753
5319,968,3,960864894
5323,968,5,960847422
5327,968,5,961102123
5338,968,4,960745410
5348,968,5,960666055
5356,968,4,960595504
5359,968,3,1029972438
5367,968,4,960499795
5378,968,4,960402423
5387,968,4,960330488
5389,968,4,960328279
5414,968,2,960237968
5433,968,2,960047732
5443,968,3,959980486
5445,968,3,959972791
5453,968,4,959928466
5466,968,4,959899165
5475,968,2,959880981
5501,968,4,959795901
5504,968,4,959734294
5508,968,3,959724040
5532,968,3,959619576
5546,968,5,959480702
5568,968,5,959309509
5574,968,5,959292503
5584,968,2,959278130
5593,968,4,959226043
5595,968,4,975534776
5596,968,4,959220126
5597,968,5,959214520
5599,968,3,959214870
5605,968,4,959552624
5614,968,2,964396986
5620,968,1,969985605
5621,968,5,959120979
5627,968,4,959040479
5645,968,4,958874763
5648,968,2,958888245
5664,968,5,958763919
5686,968,1,958683178
5698,968,5,958589814
5708,968,3,958523455
5720,968,3,958576442
5723,968,3,999113109
5738,968,5,958416346
5741,968,3,958400285
5755,968,3,958280543
5778,968,2,958157836
5788,968,5,958522730
5794,968,4,958069077
5795,968,3,958062989
5797,968,4,958062603
5800,968,4,958015152
5801,968,4,958012091
5812,968,2,960876085
5822,968,4,957901935
5824,968,3,957897937
5833,968,1,957880836
5843,968,1,957806780
5845,968,5,957799167
5853,968,3,957748504
5854,968,5,958270619
5880,968,3,958405417
5882,968,2,957556508
5889,968,3,958423485
5892,968,3,957465916
5905,968,5,957376535
5909,968,5,957373230
5916,968,3,957459597
5929,968,3,957248837
5947,968,4,957190855
5954,968,5,957129504
5990,968,4,956869959
5997,968,5,963929976
6002,968,4,960004540
6005,968,5,956794510
6007,968,4,956788949
6011,968,2,956783615
6018,968,4,956763200
6026,968,3,956725986
6030,968,4,956718440
6036,968,5,956710005
6037,968,4,956801840
8,2314,3,978232056
62,2314,2,977902755
97,2314,4,977621529
126,2314,1,977444675
175,2314,3,977112657
195,2314,5,978411854
319,2314,4,976420977
329,2314,2,983063120
411,2314,2,976894500
518,2314,4,1037916162
552,2314,5,976063322
573,2314,5,975994185
752,2314,4,975461428
777,2314,1,975441347
890,2314,2,975235564
934,2314,4,992026302
957,2314,3,975130380
1001,2314,5,976298359
1020,2314,5,1011402904
1088,2314,4,1045995723
1112,2314,4,974943944
1137,2314,4,982912379
1231,2314,5,974921198
1285,2314,2,974875887
1425,2314,2,977079650
1437,2314,5,974759908
1448,2314,1,976127410
1451,2314,5,974762130
1470,2314,4,974836825
1479,2314,1,974751800
1579,2314,1,985110772
1599,2314,4,974844587
1613,2314,3,974735041
1698,2314,3,975881512
1778,2314,3,974721683
2016,2314,5,974675717
2124,2314,5,974654274
2188,2314,4,1014499271
2230,2314,3,974598550
2334,2314,4,974427020
2376,2314,2,974335741
2414,2314,5,974917022
2452,2314,4,974194966
2608,2314,3,973727405
2755,2314,1,973194137
2934,2314,2,971492697
3053,2314,3,970170367
3067,2314,3,970000841
3229,2314,5,971153220
3299,2314,3,968037676
3351,2314,2,967745513
3476,2314,5,968954245
3504,2314,4,966983293
3519,2314,3,967576440
3547,2314,5,966833150
3618,2314,1,967119993
3767,2314,1,966080685
3778,2314,2,966046838
3836,2314,2,966188154
3884,2314,2,965818157
3945,2314,3,965687351
3952,2314,5,974595897
3971,2314,4,970341292
3993,2314,1,965595697
4024,2314,2,965519008
4064,2314,4,965480258
4152,2314,1,965340971
4168,2314,5,965336465
4169,2314,4,976589927
4274,2314,2,965300914
4309,2314,3,965259666
4326,2314,5,965245688
4359,2314,1,965187207
4449,2314,2,965086877
4502,2314,3,965096189
4508,2314,4,964985614
4605,2314,1,964205634
4620,2314,4,964123861
4626,2314,3,964116920
4726,2314,1,963986172
4790,2314,4,970350855
4807,2314,1,962935682
4819,2314,1,962926180
4824,2314,4,962917371
5148,2314,4,962014084
5182,2314,3,961788415
5185,2314,4,963069392
5186,2314,1,961726979
5333,2314,3,960829105
5428,2314,3,960081688
5429,2314,4,960077120
5520,2314,1,960598403
5522,2314,4,960091989
5532,2314,3,959618956
5567,2314,4,959348343
5652,2314,1,958847470
5759,2314,4,959819448
5805,2314,5,958108628
5812,2314,1,992076008
5831,2314,3,982480554
5851,2314,5,957756749
5954,2314,4,957704374
5970,2314,4,956959470
6000,2314,3,956884139
22,1405,3,978135265
36,1405,4,978061333
48,1405,3,978059615
75,1405,1,977853157
92,1405,1,986187379
93,1405,1,977631022
117,1405,1,977502126
136,1405,1,977531255
155,1405,1,977256056
163,1405,3,977212039
186,1405,4,977059601
198,1405,4,977091796
202,1405,4,976940629
214,1405,3,976901053
216,1405,2,976866823
223,1405,5,976903331
237,1405,2,992229366
268,1405,1,976649309
271,1405,2,999141076
284,1405,4,976572494
293,1405,1,980975889
301,1405,3,976505767
302,1405,3,1014071382
310,1405,1,976483189
329,1405,3,977870668
352,1405,4,976333284
355,1405,4,976676288
392,1405,4,976304959
403,1405,4,976306641
426,1405,3,976280240
438,1405,5,976249663
453,1405,3,976245620
454,1405,3,976488369
474,1405,3,976239665
509,1405,4,976209236
524,1405,4,976171190
533,1405,2,976220502
536,1405,2,976138728
541,1405,3,976124859
543,1405,5,976214896
546,1405,1,976069468
563,1405,1,976045286
566,1405,4,976040810
570,1405,2,976000143
587,1405,3,976032453
591,1405,1,975910089
601,1405,3,975882044
658,1405,1,975692355
669,1405,2,975631873
676,1405,2,976165582
691,1405,4,1010910118
692,1405,4,975780040
696,1405,3,975563216
702,1405,2,975565418
705,1405,3,975547566
710,1405,4,975541473
712,1405,3,975539566
746,1405,2,975469313
749,1405,3,975477782
752,1405,3,975610776
753,1405,4,975460963
770,1405,1,976182259
777,1405,1,975438829
780,1405,1,975436104
800,1405,1,975404261
802,1405,4,975406248
836,1405,3,975359968
839,1405,4,975361350
850,1405,5,975357492
855,1405,2,976416575
869,1405,4,975280390
875,1405,5,975270144
877,1405,4,975270144
880,1405,3,975263596
881,1405,3,975262897
890,1405,4,980135262
891,1405,3,975234174
929,1405,5,977602674
963,1405,1,975207372
964,1405,3,975117968
984,1405,2,975114240
1004,1405,4,975046189
1010,1405,3,975222031
1019,1405,4,975424454
1050,1405,2,974963095
1068,1405,3,974947842
1076,1405,2,974938965
1088,1405,1,988930201
1097,1405,5,974928118
1100,1405,2,974923754
1112,1405,3,974943911
1113,1405,4,974916126
1120,1405,4,974912999
1142,1405,3,974877492
1150,1405,2,974877095
1168,1405,4,974933201
1169,1405,4,974861087
1181,1405,3,976070653
1198,1405,3,974944740
1207,1405,1,974846487
1219,1405,3,974839375
1221,1405,3,974842145
1222,1405,2,974837532
1246,1405,3,975927906
1260,1405,3,977239681
1263,1405,3,974820777
1268,1405,1,974817668
1294,1405,4,974874804
1297,1405,5,974792073
1298,1405,2,974789825
1299,1405,5,974788846
1303,1405,3,974965268
1306,1405,3,974785570
1312,1405,3,974780634
1317,1405,3,975215116
1325,1405,3,974777304
1329,1405,4,976832841
1345,1405,3,974774696
1353,1405,4,974771934
1356,1405,1,974771571
1386,1405,4,975347805
1425,1405,4,975455107
1426,1405,3,974762605
1427,1405,1,974843076
1447,1405,4,981021622
1449,1405,3,976315191
1481,1405,4,974755337
1484,1405,4,997906875
1495,1405,3,974761205
1496,1405,4,974751316
1509,1405,4,974833389
1546,1405,2,974819979
1579,1405,3,985110974
1586,1405,3,974736962
1587,1405,3,974741020
1597,1405,4,994357500
1611,1405,2,981617119
1629,1405,2,974717813
1632,1405,1,974718618
1635,1405,4,974715705
1647,1405,2,974712341
1658,1405,5,974713499
1675,1405,1,975245420
1676,1405,4,974711405
1680,1405,4,974716363
1687,1405,3,974710522
1694,1405,3,974708890
1698,1405,4,974771235
1714,1405,3,974707992
1728,1405,5,974704689
1733,1405,3,986711154
1737,1405,4,976062924
1746,1405,5,974848873
1747,1405,2,974705263
1759,1405,3,974788755
1764,1405,4,974706144
1778,1405,4,974722135
1779,1405,3,977034589
1790,1405,5,974703436
1828,1405,2,974700846
1836,1405,5,974828536
1845,1405,2,974708428
1853,1405,4,975020094
1866,1405,4,974835039
1880,1405,3,974697677
1882,1405,4,974772434
1910,1405,5,974693398
1912,1405,3,1010731844
1917,1405,3,975134994
1920,1405,1,974729457
1926,1405,4,974694638
1930,1405,4,982436346
1938,1405,3,974694686
1941,1405,1,974951167
1943,1405,3,974693448
1958,1405,4,974858701
1974,1405,3,974686476
2010,1405,3,974677831
2012,1405,3,974675718
2015,1405,4,974676510
2018,1405,3,974680989
2020,1405,5,974679829
2029,1405,3,974670707
2035,1405,4,974674517
2047,1405,3,974672144
2054,1405,4,974662094
2063,1405,3,974663336
2077,1405,4,979976571
2085,1405,4,974655050
2097,1405,3,981233035
2109,1405,2,974661488
2110,1405,1,974652815
2116,1405,4,974650234
2127,1405,1,982256840
2143,1405,4,974793390
2153,1405,5,974624541
2157,1405,1,974621928
2162,1405,4,974618227
2166,1405,4,974613208
2168,1405,5,1007528975
2172,1405,5,1015106123
2180,1405,1,974611344
2187,1405,4,974609091
2188,1405,3,974614333
2195,1405,3,989114037
2242,1405,3,974597190
2251,1405,3,974600862
2304,1405,4,974503427
2323,1405,5,974626385
2333,1405,1,984324825
2351,1405,3,974403082
2378,1405,5,974331080
2383,1405,4,974324700
2419,1405,3,974241081
2429,1405,4,974424014
2436,1405,2,976154829
2451,1405,1,1013606749
2456,1405,3,974180029
2457,1405,3,974181320
2496,1405,2,974091908
2507,1405,3,974355227
2529,1405,1,974568540
2562,1405,4,973982676
2599,1405,4,973797060
2611,1405,4,973724112
2645,1405,3,973561654
2665,1405,4,974666298
2737,1405,2,973228431
2748,1405,1,973208743
2750,1405,4,973200712
2751,1405,1,973198458
2776,1405,3,973054997
2777,1405,2,973051783
2782,1405,4,973019307
2820,1405,5,972679032
2824,1405,5,1005967347
2840,1405,4,972568885
2847,1405,2,1038717534
2878,1405,1,972791972
2883,1405,3,972268565
2888,1405,5,972059800
2909,1405,1,971882658
2926,1405,4,1006658449
2928,1405,3,971556912
3051,1405,2,970817759
3055,1405,4,998183338
3111,1405,2,969480663
3128,1405,5,969287392
3129,1405,2,969281480
3133,1405,3,969122754
3163,1405,3,968867876
3180,1405,3,968801659
3182,1405,2,968772935
3189,1405,2,969869441
3196,1405,1,971105860
3199,1405,1,968631042
3201,1405,4,968623748
3227,1405,1,969646025
3240,1405,2,968350979
3250,1405,4,968300604
3259,1405,2,968272739
3267,1405,4,968263883
3280,1405,3,968346236
3285,1405,4,968627441
3308,1405,1,967976768
3311,1405,5,967959202
3312,1405,4,968647598
3320,1405,1,968524062
3336,1405,4,967854936
3391,1405,4,967656711
3403,1405,4,967431222
3430,1405,2,967345948
3435,1405,1,970793319
3470,1405,3,967150098
3471,1405,2,972123471
3496,1405,3,967011319
3499,1405,4,966996964
3507,1405,4,967065609
3518,1405,3,969288591
3519,1405,4,967571680
3536,1405,5,966887879
3539,1405,4,966928597
3546,1405,3,967029624
3550,1405,3,967157116
3557,1405,3,966805989
3561,1405,3,967060521
3562,1405,2,966791602
3569,1405,3,968213353
3589,1405,4,966659025
3590,1405,5,966654298
3600,1405,1,966620279
3602,1405,4,967006108
3610,1405,4,966610909
3615,1405,3,966603012
3621,1405,1,966577652
3626,1405,5,966597497
3630,1405,3,966539242
3641,1405,4,966483135
3650,1405,4,966460040
3652,1405,4,966458468
3665,1405,2,973903190
3675,1405,3,966364505
3683,1405,4,966522896
3689,1405,2,966312958
3709,1405,3,966276216
3715,1405,1,966266569
3716,1405,5,966266078
3724,1405,2,966222736
3729,1405,4,966569303
3735,1405,4,966922802
3742,1405,4,966145047
3749,1405,3,966134498
3756,1405,4,966106345
3766,1405,2,966081540
3768,1405,3,987189274
3769,1405,4,966098312
3773,1405,4,966044125
3778,1405,4,966037959
3780,1405,5,966033195
3792,1405,1,966017094
3793,1405,4,966016802
3808,1405,5,965966006
3821,1405,3,975780212
3824,1405,2,978125317
3834,1405,5,966371791
3839,1405,1,965918357
3842,1405,4,1037879821
3847,1405,3,965883499
3868,1405,4,965856391
3912,1405,1,965754454
3920,1405,4,965730449
3922,1405,2,965712817
3929,1405,3,965712448
3934,1405,2,965707101
3971,1405,4,967070396
3979,1405,5,965628069
3988,1405,3,965708729
3999,1405,4,965574650
4026,1405,4,965520387
4028,1405,5,966107323
4036,1405,3,965508416
4041,1405,5,965511973
4048,1405,1,965500442
4053,1405,4,965493208
4058,1405,3,965493285
4062,1405,3,965482454
4064,1405,2,965480960
4071,1405,4,965610759
4107,1405,5,965689491
4122,1405,4,965359711
4150,1405,3,965352514
4152,1405,3,965340918
4171,1405,1,965335284
4186,1405,1,965328202
4189,1405,4,965325761
4220,1405,4,966456611
4227,1405,1,965323780
4238,1405,5,965343190
4258,1405,3,966004725
4285,1405,4,965280453
4300,1405,1,965267352
4312,1405,3,965857951
4315,1405,5,965258351
4323,1405,3,965284553
4344,1405,5,965670148
4350,1405,3,975140882
4360,1405,2,965186946
4375,1405,4,965179742
4379,1405,3,965176493
4382,1405,3,965175461
4389,1405,4,965165084
4390,1405,3,965165605
4407,1405,2,965157103
4412,1405,2,965148549
4422,1405,3,965118914
4436,1405,4,965101571
4446,1405,2,965542855
4451,1405,2,965088081
4458,1405,3,965076622
4462,1405,3,965070720
4478,1405,3,984172688
4480,1405,3,965025364
4489,1405,3,983304149
4508,1405,4,964983409
4523,1405,1,964815509
4528,1405,1,981314585
4535,1405,3,964720764
4543,1405,3,965107295
4585,1405,4,964326280
4591,1405,1,964328645
4600,1405,3,969348913
4606,1405,3,964201013
4626,1405,4,964117470
4637,1405,1,964034451
4647,1405,2,963966284
4656,1405,4,963897928
4658,1405,4,963966849
4673,1405,3,963771435
4715,1405,4,963508055
4728,1405,3,963354364
4732,1405,3,963407286
4750,1405,3,963194078
4866,1405,1,962819688
4867,1405,5,962850808
4872,1405,2,962816081
4928,1405,4,962670175
4950,1405,4,962947020
4957,1405,2,962909122
4979,1405,1,984544272
4997,1405,3,962592155
5046,1405,4,962506273
5047,1405,1,962497810
5061,1405,2,962486438
5065,1405,3,962479577
5083,1405,4,962465297
5084,1405,4,962400710
5105,1405,1,962336970
5107,1405,3,962335384
5158,1405,3,962834034
5161,1405,4,961911035
5178,1405,3,961997092
5185,1405,3,963069320
5220,1405,4,961546711
5223,1405,2,961529866
5268,1405,2,961168467
5272,1405,4,961131503
5282,1405,1,961165084
5300,1405,5,960977195
5319,1405,4,960867077
5329,1405,4,960917180
5347,1405,3,960667488
5350,1405,3,960662970
5367,1405,2,960501264
5394,1405,4,981004491
5452,1405,3,959934205
5468,1405,3,967832104
5490,1405,2,959964667
5491,1405,4,959815522
5493,1405,3,959813628
5505,1405,1,959732316
5555,1405,2,959635806
5556,1405,3,959443547
5557,1405,4,959441497
5580,1405,3,959347779
5605,1405,3,959195428
5614,1405,3,964398527
5621,1405,4,1009183642
5627,1405,3,959050079
5630,1405,3,980083859
5641,1405,1,958924963
5650,1405,1,958862742
5678,1405,4,958626685
5682,1405,3,1026802520
5684,1405,3,958609352
5689,1405,2,961597011
5701,1405,4,958588607
5705,1405,5,958546615
5715,1405,5,958605149
5747,1405,2,958356110
5761,1405,5,982012436
5763,1405,1,958837259
5780,1405,3,958155835
5786,1405,2,958268444
5788,1405,3,958110048
5794,1405,1,958071904
5795,1405,1,958146185
5827,1405,4,957894624
5854,1405,2,958273802
5875,1405,4,957583087
5905,1405,1,957376289
5957,1405,3,957073516
5959,1405,2,957045006
5964,1405,4,956997120
6004,1405,2,956795707
6036,1405,3,956753816
17,1206,5,978160490
19,1206,4,978557204
23,1206,3,978464019
33,1206,4,978109054
42,1206,3,978039300
53,1206,5,977975954
54,1206,4,977944081
58,1206,5,977936953
97,1206,4,977621958
114,1206,3,980373509
127,1206,3,977437557
139,1206,5,977359883
146,1206,4,979940868
149,1206,5,977588555
150,1206,5,978163583
151,1206,5,993120415
157,1206,5,977248537
165,1206,4,977198784
166,1206,5,977186026
169,1206,3,977197547
170,1206,5,977172741
172,1206,2,977164765
173,1206,5,995304730
175,1206,2,977114786
181,1206,5,977087199
183,1206,4,1001180317
186,1206,5,977059262
192,1206,4,977089551
193,1206,2,977019997
195,1206,5,977067204
199,1206,5,976979047
204,1206,1,983855193
208,1206,4,984512590
216,1206,3,976868894
225,1206,5,976832960
230,1206,5,976824762
241,1206,4,976753389
242,1206,2,976751811
244,1206,4,976734681
245,1206,2,976732529
271,1206,5,976677928
272,1206,5,976697655
300,1206,3,976506690
307,1206,5,976485843
314,1206,1,976751902
319,1206,3,996875507
321,1206,5,976417313
326,1206,3,980116895
329,1206,4,976394231
338,1206,2,996461613
352,1206,5,976325041
357,1206,5,976317506
359,1206,5,976317092
366,1206,5,978470971
377,1206,5,976303981
393,1206,3,976297961
398,1206,5,1044567551
408,1206,4,1020427068
409,1206,5,976290242
411,1206,4,978451657
422,1206,4,1010947952
424,1206,5,976548925
429,1206,5,976258125
438,1206,5,976248315
442,1206,3,997231039
445,1206,3,976239652
450,1206,3,976234759
453,1206,5,976235805
454,1206,5,976287244
456,1206,3,976232690
457,1206,4,976232083
464,1206,4,976227467
472,1206,5,976221942
480,1206,4,976234351
482,1206,3,976242016
488,1206,1,976215248
498,1206,5,976213603
499,1206,1,976214651
508,1206,4,976208451
510,1206,2,976206475
514,1206,4,984614714
516,1206,5,976280476
524,1206,5,976165500
530,1206,5,976142686
533,1206,5,976140973
537,1206,5,976137099
540,1206,4,976126844
549,1206,5,976119253
550,1206,4,976161928
563,1206,1,976045622
566,1206,3,976043057
585,1206,3,975948524
586,1206,5,975948187
587,1206,3,976235720
588,1206,5,979334500
601,1206,4,975886902
602,1206,5,975877787
604,1206,3,975871076
610,1206,3,975862482
615,1206,3,975806780
624,1206,4,1027370068
631,1206,4,975779820
637,1206,2,975734917
644,1206,3,975717342
645,1206,5,975715365
646,1206,3,975781475
649,1206,4,975709539
651,1206,5,975708825
660,1206,3,976740165
664,1206,4,975991066
667,1206,3,1008090118
673,1206,5,975623615
676,1206,3,975686311
678,1206,4,1025130543
679,1206,3,975608505
682,1206,4,975602036
687,1206,5,975691500
689,1206,3,975584540
692,1206,5,978373377
696,1206,5,975561392
698,1206,5,975558541
710,1206,5,975571305
711,1206,4,980628867
713,1206,1,975534945
735,1206,4,975479907
737,1206,5,983945097
744,1206,3,975468686
746,1206,1,975468032
749,1206,3,975479575
752,1206,3,1029309564
757,1206,2,975543166
770,1206,3,980589194
771,1206,5,975439867
